State StateCode Year PCP TAVG PDSI PHDI ZNDX PMDI CDD HDD SP01 SP02 SP03 SP06 SP09 SP12 SP24 TMIN TMAX
Illinois 11 2008 50.18 611.1 35.82 33.98 22.47 34.17 794.0 6637.0 8.38 11.48 13.77 17.14 17.14 15.09 13.08 489.6 732.9
Illinois 11 2009 50.96 617.1 56.47 56.47 22.57 55.84 630.0 6385.0 8.59 11.93 13.6 16.87 20.26 22.96 25.75 501.3 732.9
Illinois 11 2010 40.68 634.7 45.31 45.31 2.8 39.63 1118.0 6096.0 2.04 3.54 4.13 11.96 15.78 20.44 30.67 512.3 757.5
Illinois 11 2011 46.1 637.8 15.3 30.19 9.45 22.94 987.0 6032.0 5.72 6.42 6.69 8.26 12.04 12.67 23.76 520.7 755.0
Illinois 11 2012 30.11 669.3 -28.21 -25.21 -17.26 -24.28 1159.0 5140.0 -5.27 -6.72 -5.81 -8.98 -8.79 -3.5 7.25 536.0 802.3
Illinois 11 2013 42.49 613.0 5.12 7.0 6.54 6.15 810.0 6602.0 3.17 2.99 4.04 8.33 9.14 5.1 1.65 492.9 733.2
Illinois 11 2014 41.29 593.9 13.15 13.15 11.69 13.37 729.0 7149.0 2.98 3.72 4.48 3.22 1.02 2.32 5.43 474.0 713.7
Illinois 11 2015 48.81 634.7 32.74 32.74 14.95 29.1 848.0 5990.0 6.43 6.22 5.57 9.33 10.38 10.86 9.54 514.7 754.4
Illinois 11 2016 40.0 656.6 33.64 33.64 4.77 26.77 1089.0 5536.0 1.54 4.34 7.25 11.91 15.21 18.95 21.1 539.8 773.1
Indiana 12 1960 33.51 600.8 -6.17 -6.32 -7.72 -5.75 807.0 6366.0 -3.96 -5.54 -6.45 -6.21 -7.41 -7.62 -2.01 476.2 725.2
Indiana 12 1961 42.66 609.9 13.36 6.6 6.56 8.93 779.0 6061.0 1.83 1.93 1.49 0.18 -1.28 -5.4 -8.9 485.1 734.7
Indiana 12 1962 35.52 606.2 -1.24 2.16 -3.95 2.36 843.0 6235.0 -2.93 -3.33 -3.17 -3.86 -4.15 -1.29 -4.42 479.3 733.1
Indiana 12 1963 29.11 595.7 -24.03 -24.03 -16.65 -18.28 732.0 6445.0 -9.79 -12.25 -13.63 -14.67 -15.68 -17.93 -13.09 453.7 737.6
Indiana 12 1964 36.22 623.4 -44.04 -44.04 -13.51 -35.79 892.0 5752.0 -4.04 -5.25 -6.74 -9.45 -11.82 -15.73 -22.82 485.8 761.1
Indiana 12 1965 39.92 618.8 -26.8 -26.8 0.91 -16.67 813.0 5823.0 0.7 0.53 1.06 -3.13 -6.43 -6.96 -15.15 491.9 745.7
Indiana 12 1966 37.19 601.9 -14.45 -16.17 -3.37 -11.49 791.0 6297.0 -1.24 -3.38 -6.14 -9.78 -10.45 -10.99 -11.85 472.7 730.4
Indiana 12 1967 38.88 603.4 -1.68 -3.35 0.34 -2.33 616.0 6071.0 -0.55 -1.69 -1.47 -2.75 -3.61 -5.08 -10.86 478.5 728.9
Indiana 12 1968 41.67 608.6 3.3 8.99 3.16 6.65 840.0 6125.0 1.86 2.48 2.63 4.67 3.51 2.16 -2.0 485.0 732.6
Indiana 12 1969 40.89 601.7 5.49 8.06 6.57 7.34 786.0 6308.0 -0.23 1.57 2.67 2.74 2.74 4.2 4.65 479.1 724.1
Indiana 12 1970 38.33 611.8 2.41 5.69 0.09 1.11 891.0 6109.0 -1.41 -2.08 -1.98 -2.74 -2.31 -3.69 0.52 488.0 735.3
Indiana 12 1971 37.11 618.9 -0.14 -2.64 -2.11 -2.22 845.0 5844.0 -1.92 -3.84 -4.94 -6.67 -8.34 -7.41 -7.45 491.7 745.7
Indiana 12 1972 43.96 602.7 6.37 7.43 10.14 6.62 750.0 6267.0 2.85 3.89 3.58 1.18 0.66 -2.1 -6.36 484.6 720.4
Indiana 12 1973 44.39 635.0 27.59 27.59 6.43 23.91 947.0 5431.0 3.2 4.1 5.1 9.63 11.69 13.32 7.53 518.4 751.8
Indiana 12 1974 42.1 615.5 23.21 23.21 5.67 19.91 706.0 5811.0 1.33 2.7 3.65 4.53 6.94 9.07 16.05 496.4 734.9
Indiana 12 1975 44.7 624.0 25.74 25.74 8.76 24.36 891.0 5720.0 4.25 4.67 4.99 5.84 6.63 7.29 11.8 505.7 742.2
Indiana 12 1976 32.62 599.6 1.39 3.01 -4.95 1.87 670.0 6260.0 -5.35 -5.89 -5.11 -5.26 -5.14 -3.5 2.72 464.1 735.5
Indiana 12 1977 42.36 612.5 -1.12 -1.12 4.41 -0.37 1010.0 6198.0 2.25 0.47 -1.05 -5.3 -9.15 -12.77 -11.0 488.1 737.1
Indiana 12 1978 39.3 588.6 16.84 16.84 2.28 8.01 861.0 6765.0 -0.24 -0.56 -1.02 0.06 1.02 1.86 -7.65 463.9 713.5
Indiana 12 1979 46.9 591.0 30.17 30.17 15.32 28.2 714.0 6545.0 5.12 6.88 7.93 10.12 9.42 8.73 7.52 468.5 712.8
Indiana 12 1980 36.0 606.5 20.38 23.78 -0.65 16.75 1010.0 6367.0 -2.36 -3.45 -2.51 -1.98 0.29 2.41 7.92 483.9 729.4
Indiana 12 1981 41.21 609.7 12.88 11.11 6.21 11.84 791.0 6084.0 -0.64 -0.75 -1.58 -1.21 -1.82 -4.84 -1.62 487.1 731.7
Indiana 12 1982 44.88 608.6 23.37 23.37 8.21 20.19 761.0 6066.0 3.43 3.59 2.47 1.64 3.09 6.08 0.94 484.8 731.9
Indiana 12 1983 40.7 621.8 -2.32 -1.09 -1.88 -0.89 1090.0 5981.0 -0.73 -0.47 1.19 0.72 1.46 0.65 4.91 500.2 743.5
Indiana 12 1984 40.6 615.3 4.77 2.15 0.77 0.45 836.0 5957.0 -0.1 0.44 0.5 0.54 0.08 0.44 0.95 495.9 735.0
Indiana 12 1985 45.46 612.3 3.7 9.2 7.65 5.77 788.0 5965.0 3.97 6.3 6.22 6.73 6.48 7.26 5.55 491.4 733.5
Indiana 12 1986 39.67 628.8 4.83 9.61 3.46 8.15 920.0 5625.0 -1.65 0.09 1.91 4.46 4.88 5.83 9.46 510.5 746.9
Indiana 12 1987 34.87 638.7 -17.57 -15.88 -8.2 -13.37 1056.0 5439.0 -3.18 -6.68 -8.89 -9.33 -9.68 -9.26 -2.6 513.6 764.0
Indiana 12 1988 34.25 615.5 -19.19 -28.46 -11.62 -23.64 1074.0 6153.0 -3.75 -3.66 -5.47 -11.04 -12.19 -12.38 -14.42 478.3 752.4
Indiana 12 1989 43.42 602.2 20.61 12.14 11.03 16.29 759.0 6260.0 3.19 4.0 5.46 8.63 7.49 3.64 -6.62 481.1 723.1
Indiana 12 1990 53.54 639.5 39.74 39.74 21.83 37.33 736.0 5116.0 9.48 9.81 10.67 11.88 12.32 13.16 12.43 517.3 761.6
Indiana 12 1991 36.31 644.6 -16.96 7.02 -10.49 4.26 1120.0 5333.0 -2.17 -1.1 -0.48 0.68 5.78 11.37 17.64 524.7 763.9
Indiana 12 1992 40.33 615.4 2.59 2.59 8.16 2.56 550.0 5676.0 -0.24 0.34 -0.85 -0.74 -5.28 -7.4 2.28 499.7 730.7
Indiana 12 1993 48.59 609.3 37.08 42.1 17.36 40.99 859.0 6131.0 6.31 8.22 9.52 11.06 12.49 12.78 3.48 496.8 721.7
Indiana 12 1994 35.57 618.0 -9.3 17.97 -6.13 8.39 761.0 5786.0 -2.67 -4.09 -5.05 -3.21 0.23 3.57 11.58 491.9 743.8
Indiana 12 1995 38.26 618.0 -8.87 -6.8 -4.55 -7.89 1026.0 6038.0 -1.1 -1.62 -1.5 -1.63 -2.54 -4.79 -0.92 493.8 742.1
Indiana 12 1996 47.67 600.7 18.68 18.68 14.64 18.23 753.0 6311.0 3.93 5.75 6.16 7.4 7.03 4.8 0.07 481.6 720.3
Indiana 12 1997 39.8 606.0 21.83 30.98 3.09 25.62 681.0 6085.0 0.47 0.79 1.33 4.07 7.09 11.33 11.44 488.2 723.6
Indiana 12 1998 44.89 659.4 4.1 11.19 4.98 6.5 1023.0 4779.0 3.35 4.25 5.0 6.97 6.99 4.67 11.41 541.3 777.3
Indiana 12 1999 35.04 638.8 -16.37 -14.1 -12.91 -15.6 993.0 5410.0 -3.63 -5.82 -6.17 -6.76 -4.63 -0.56 2.83 505.1 772.0
Indiana 12 2000 43.4 618.9 -2.45 -13.63 7.19 -8.41 794.0 5810.0 3.55 3.68 3.34 0.4 -4.25 -7.76 -5.65 494.2 743.3
Indiana 12 2001 43.96 638.0 10.06 14.29 8.99 11.74 857.0 5260.0 2.09 3.22 3.3 1.01 -0.71 -0.26 -5.12 514.4 761.5
Indiana 12 2002 42.21 637.4 7.49 23.14 -1.4 14.89 1086.0 5529.0 1.87 2.14 3.15 9.22 15.91 18.08 11.84 515.9 758.4
Indiana 12 2003 46.4 612.9 14.66 10.77 14.02 13.63 739.0 5912.0 4.29 5.83 5.86 6.98 3.06 2.97 14.38 492.0 734.0
Indiana 12 2004 43.41 626.6 31.56 31.56 7.25 24.38 763.0 5525.0 1.78 3.36 3.39 5.64 9.0 12.23 10.67 507.4 746.2
Indiana 12 2005 40.88 634.3 -5.74 18.45 -1.0 6.33 1062.0 5618.0 0.33 0.84 1.44 2.84 4.98 8.34 14.67 512.3 756.3
Indiana 12 2006 51.04 641.1 21.05 19.23 18.13 19.84 840.0 5145.0 8.0 9.32 10.5 11.28 10.61 7.87 11.65 521.9 759.7
Indiana 12 2007 41.79 639.7 -2.12 14.43 -4.19 6.98 1106.0 5458.0 1.91 2.05 2.33 4.66 9.18 15.12 16.44 513.1 766.0
Indiana 12 2008 49.7 612.5 31.41 29.73 14.28 28.14 825.0 6031.0 6.21 8.46 10.25 16.93 20.86 20.04 25.91 488.3 736.8
Indiana 12 2009 46.07 615.5 24.71 31.79 12.85 29.89 688.0 5822.0 4.44 6.6 8.44 9.09 10.12 11.69 23.22 497.4 733.4
Indiana 12 2010 37.39 631.3 -8.83 6.3 -8.66 -0.97 1174.0 5775.0 -2.91 -2.47 -3.88 -0.65 0.93 3.28 10.58 505.5 757.3
Indiana 12 2011 55.21 636.8 26.09 21.69 18.53 21.5 1028.0 5490.0 9.41 10.92 13.03 14.55 16.81 13.68 11.98 519.6 754.1
Indiana 12 2012 33.83 661.7 -8.06 -14.78 -14.45 -15.88 1143.0 4830.0 -4.43 -5.06 -3.92 -3.6 -1.96 6.23 14.14 529.4 794.0
Indiana 12 2013 45.14 614.5 7.13 3.86 8.1 5.87 834.0 5958.0 2.99 3.79 4.09 5.38 5.49 2.07 5.68 495.9 733.3
Indiana 12 2014 43.57 592.9 21.82 21.82 11.22 20.46 748.0 6563.0 3.4 4.49 5.53 6.82 6.81 7.27 6.72 471.9 713.9
Indiana 12 2015 47.51 627.7 32.14 32.14 10.27 27.58 878.0 5600.0 4.81 5.13 5.27 9.24 9.94 10.35 12.69 504.9 750.2
Indiana 12 2016 43.68 651.0 28.79 28.79 7.04 26.6 1109.0 5134.0 3.44 5.02 6.84 8.68 11.14 14.15 17.61 530.2 771.7
Iowa 13 1960 33.81 553.2 29.2 29.2 6.56 27.47 711.0 7518.0 2.27 3.6 4.89 7.09 8.38 10.29 7.35 426.1 680.4
Iowa 13 1961 37.26 560.3 23.9 23.9 13.43 18.62 675.0 7242.0 3.5 4.66 4.55 2.35 1.16 1.88 8.64 433.2 687.7
Iowa 13 1962 31.05 557.7 21.97 30.86 3.41 27.3 722.0 7416.0 -1.43 -0.5 1.34 5.54 7.67 8.55 7.46 432.5 682.7
Iowa 13 1963 27.14 572.3 -14.81 -8.8 -10.8 -10.76 887.0 7181.0 -4.28 -6.26 -8.06 -8.77 -8.47 -8.38 0.76 439.1 705.4
Iowa 13 1964 31.25 582.3 -5.6 -27.25 -4.2 -17.28 823.0 6743.0 -2.46 -4.51 -4.52 -4.22 -4.6 -6.97 -10.75 447.5 717.3
Iowa 13 1965 40.25 560.8 23.81 22.47 15.55 21.73 699.0 7256.0 6.02 7.83 9.05 7.68 7.27 7.25 0.21 434.4 687.3
Iowa 13 1966 25.32 556.6 5.51 9.1 -7.5 6.47 697.0 7402.0 -4.8 -6.7 -7.55 -5.1 -1.69 1.55 7.11 420.2 693.0
Iowa 13 1967 30.13 559.6 -14.76 -11.86 -2.24 -13.62 517.0 7144.0 -1.93 -2.44 -2.95 -6.67 -8.81 -11.26 -6.29 426.4 693.3
Iowa 13 1968 32.8 571.5 4.73 -2.15 4.51 2.28 734.0 6982.0 -0.25 -1.95 -2.61 -4.2 -5.77 -6.15 -12.26 439.3 703.4
Iowa 13 1969 34.78 552.6 25.42 30.47 9.91 27.61 702.0 7527.0 2.14 3.04 4.33 7.67 8.3 8.08 1.61 429.9 675.3
Iowa 13 1970 33.52 563.1 2.75 11.48 4.38 7.49 820.0 7329.0 -0.83 -0.6 -0.84 -3.02 -2.36 -0.93 5.2 435.2 691.2
Iowa 13 1971 29.51 569.2 -1.81 3.2 -1.89 -0.61 787.0 7104.0 -0.03 -0.92 -2.63 -3.5 -2.09 -0.15 -0.32 440.6 698.0
Iowa 13 1972 37.05 546.1 19.62 15.67 13.41 18.87 697.0 7731.0 3.26 3.9 5.32 6.54 3.75 0.87 0.88 423.2 668.8
Iowa 13 1973 42.92 584.9 51.97 51.97 18.71 50.81 826.0 6657.0 9.46 12.73 14.57 17.65 20.62 20.64 14.61 469.3 700.3
Iowa 13 1974 31.98 571.4 35.81 35.81 2.53 30.16 680.0 6981.0 0.57 1.01 1.77 4.81 7.87 10.91 22.11 444.6 698.2
Iowa 13 1975 30.07 568.7 -1.15 6.2 -2.72 1.48 843.0 7148.0 -1.59 0.12 -1.31 -2.69 -2.91 -2.33 6.56 443.7 693.9
Iowa 13 1976 23.6 568.4 -17.92 -20.36 -14.78 -19.08 740.0 7196.0 -8.23 -10.1 -8.81 -9.45 -9.04 -9.98 -8.66 423.8 712.9
Iowa 13 1977 36.59 580.4 -24.63 -42.1 -3.44 -31.0 947.0 6978.0 2.08 1.69 1.07 -4.41 -11.26 -13.98 -16.19 449.9 711.0
Iowa 13 1978 34.14 543.8 27.18 27.18 7.94 25.32 813.0 7894.0 0.37 0.63 0.53 5.27 7.89 8.39 -2.89 416.9 670.7
Iowa 13 1979 34.35 541.6 33.33 33.33 10.17 30.92 723.0 7843.0 1.95 3.94 4.85 4.97 5.98 7.05 10.74 414.9 668.4
Iowa 13 1980 29.09 576.2 -2.26 7.56 -2.17 4.6 945.0 7086.0 -3.06 -4.91 -5.14 -5.18 -5.27 -3.72 2.66 445.0 707.1
Iowa 13 1981 31.99 587.6 5.0 3.83 4.29 4.34 721.0 6545.0 -1.25 -1.45 -2.76 -3.22 -2.91 -4.47 -5.69 455.4 719.9
Iowa 13 1982 41.44 553.0 37.6 37.6 21.01 36.9 683.0 7496.0 7.71 8.67 8.93 9.61 10.14 9.47 3.55 433.0 673.2
Iowa 13 1983 36.52 571.9 44.75 44.75 7.65 39.08 1059.0 7268.0 4.2 7.65 8.76 9.93 12.95 15.25 16.99 457.5 686.4
Iowa 13 1984 36.92 573.3 35.0 35.0 10.48 29.87 765.0 6984.0 3.17 3.55 5.77 10.23 11.32 11.07 18.2 449.8 696.8
Iowa 13 1985 31.15 550.8 7.61 8.88 0.76 7.7 676.0 7550.0 0.51 0.82 0.85 -0.75 -1.47 1.6 9.21 424.2 677.7
Iowa 13 1986 39.9 582.7 25.33 28.8 13.98 27.68 816.0 6744.0 4.15 6.25 8.74 12.38 11.78 9.01 7.53 464.1 701.7
Iowa 13 1987 32.85 614.2 3.55 14.66 0.94 10.0 985.0 5980.0 -1.26 -2.17 -2.5 1.28 3.66 7.14 11.22 486.0 742.7
Iowa 13 1988 21.48 584.5 -33.93 -30.92 -22.83 -31.29 1156.0 7016.0 -9.23 -11.16 -13.03 -17.52 -17.46 -14.79 -4.1 439.5 729.6
Iowa 13 1989 24.69 559.2 -56.9 -56.9 -17.16 -56.13 739.0 7373.0 -7.38 -9.54 -9.1 -11.9 -16.16 -20.5 -26.44 423.3 694.5
Iowa 13 1990 38.91 593.6 12.73 2.53 9.85 2.31 778.0 6377.0 4.25 4.48 4.0 7.98 6.77 2.38 -11.71 465.4 721.9
Iowa 13 1991 37.74 583.1 22.56 22.56 7.3 12.58 931.0 6830.0 4.3 6.17 6.59 5.33 9.05 11.02 9.29 460.3 706.0
Iowa 13 1992 36.21 574.2 22.53 24.56 13.43 22.95 475.0 6686.0 2.71 5.08 5.67 6.4 4.53 6.79 12.67 456.3 692.0
Iowa 13 1993 47.88 548.1 72.98 72.98 29.12 72.75 640.0 7545.0 8.19 11.73 15.73 25.74 26.46 24.19 21.07 438.5 657.4
Iowa 13 1994 29.55 569.6 37.78 37.78 -0.42 25.02 689.0 6997.0 -2.24 -3.16 -4.89 -6.9 0.43 8.26 24.44 441.9 697.1
Iowa 13 1995 32.26 567.1 4.68 18.47 1.21 8.88 889.0 7270.0 -0.71 0.08 0.91 2.64 3.77 1.55 8.0 448.6 685.6
Iowa 13 1996 33.66 542.2 8.18 8.18 7.38 9.15 618.0 7746.0 0.86 1.07 0.2 -0.62 -1.64 -0.69 0.56 420.8 663.8
Iowa 13 1997 29.21 565.4 4.82 9.16 -0.55 6.06 723.0 7173.0 -0.38 -1.88 -1.71 -2.95 -2.63 -1.45 -1.34 445.6 684.8
Iowa 13 1998 39.57 611.2 21.49 21.49 11.69 19.14 935.0 5984.0 5.74 8.74 9.96 10.9 9.62 7.03 4.08 498.3 724.1
Iowa 13 1999 32.28 595.9 11.03 18.54 1.18 15.38 819.0 6370.0 -0.26 -1.32 -1.44 4.72 7.73 9.56 11.34 467.9 723.7
Iowa 13 2000 29.73 583.6 -12.75 -24.27 -5.95 -19.16 810.0 6718.0 -0.76 -3.16 -4.89 -9.28 -10.14 -8.54 1.6 455.5 711.9
Iowa 13 2001 34.59 588.8 2.47 9.2 3.53 5.62 819.0 6532.0 3.44 4.84 5.77 4.84 4.82 3.47 -3.04 466.2 711.1
Iowa 13 2002 29.48 590.0 -3.11 -4.31 -2.33 -4.88 912.0 6602.0 -4.57 -5.24 -3.59 -3.1 -3.84 -2.81 0.5 460.8 719.4
Iowa 13 2003 28.69 575.0 -5.13 -10.6 -4.66 -7.87 754.0 6920.0 -3.51 -6.04 -9.29 -9.37 -8.78 -9.32 -8.41 443.2 706.4
Iowa 13 2004 35.41 582.3 12.96 10.42 7.68 10.07 606.0 6547.0 2.56 4.74 6.24 6.6 4.89 3.22 -3.67 457.7 706.6
Iowa 13 2005 29.84 595.4 -4.3 1.82 -4.31 -1.49 957.0 6529.0 0.06 -1.58 -2.34 -2.74 -1.93 -0.18 2.29 469.3 721.6
Iowa 13 2006 32.4 604.7 -8.35 -15.69 -1.94 -9.53 849.0 6095.0 0.81 0.25 0.28 -2.65 -4.39 -5.22 -3.6 479.9 729.8
Iowa 13 2007 42.41 586.7 28.83 28.83 16.77 26.6 981.0 6745.0 7.51 10.5 13.26 14.28 13.47 11.82 4.75 464.9 708.4
Iowa 13 2008 42.92 551.0 57.46 57.46 21.15 56.29 710.0 7589.0 7.44 10.61 11.61 18.34 22.09 22.93 23.15 428.3 673.8
Iowa 13 2009 39.15 560.4 53.11 53.11 17.42 52.21 558.0 7168.0 5.89 7.0 8.36 8.76 11.0 15.03 26.35 438.7 682.5
Iowa 13 2010 44.05 578.3 63.21 63.21 18.32 61.46 951.0 6960.0 6.69 9.96 11.87 20.82 22.33 22.22 25.49 456.4 700.3
Iowa 13 2011 31.83 581.0 18.23 31.66 -0.34 26.65 894.0 6825.0 1.37 -0.08 -0.87 0.72 7.5 12.19 24.6 458.2 703.7
Iowa 13 2012 25.61 625.0 -34.88 -34.88 -18.22 -33.47 1071.0 5728.0 -3.7 -4.91 -5.48 -10.51 -10.77 -9.86 2.91 486.1 763.1
Iowa 13 2013 34.44 559.9 -14.46 -11.67 -0.04 -12.27 799.0 7408.0 0.93 2.55 2.94 4.94 3.61 -0.46 -6.5 437.2 682.8
Iowa 13 2014 38.69 545.5 14.22 9.33 12.33 11.28 656.0 7745.0 2.96 3.61 5.02 5.9 2.63 4.06 2.08 422.4 668.3
Iowa 13 2015 42.53 591.2 37.91 37.91 19.43 35.55 764.0 6445.0 6.46 6.15 5.16 7.49 10.18 12.45 11.24 469.0 713.5
Iowa 13 2016 38.23 608.6 50.23 50.23 9.78 48.82 943.0 6085.0 4.03 7.43 11.21 15.72 18.7 20.92 23.03 489.8 727.9
Kansas 14 1960 27.2 632.0 33.01 33.01 8.08 30.67 1341.0 5560.0 2.96 2.58 2.04 3.56 4.64 5.34 6.07 488.3 775.5
Kansas 14 1961 34.78 631.9 34.17 34.17 18.58 31.01 1125.0 5406.0 5.15 8.36 8.61 9.49 8.52 6.44 7.95 485.1 778.6
Kansas 14 1962 27.83 651.8 31.8 41.17 6.05 36.83 1464.0 5149.0 0.37 0.53 1.56 5.91 8.05 11.43 12.33 503.1 800.6
Kansas 14 1963 20.95 670.1 -29.26 -22.48 -17.65 -26.17 1815.0 4992.0 -6.65 -8.23 -9.29 -11.38 -9.21 -7.74 3.05 511.5 828.6
Kansas 14 1964 24.65 658.5 -38.84 -46.26 -12.3 -44.53 1486.0 4906.0 -1.63 -3.08 -5.4 -7.73 -8.37 -10.91 -12.98 500.9 816.2
Kansas 14 1965 32.19 653.6 16.83 3.35 10.29 8.74 1368.0 4842.0 3.94 4.12 6.54 7.57 5.18 3.68 -4.82 502.3 805.0
Kansas 14 1966 17.59 641.6 -12.75 -8.39 -11.3 -9.91 1356.0 5239.0 -9.25 -11.28 -13.27 -13.55 -10.09 -6.27 -1.53 484.1 799.5
Kansas 14 1967 29.36 646.2 -8.37 -13.48 0.2 -8.63 1037.0 4884.0 0.18 -0.25 -0.1 -2.68 -4.59 -8.83 -10.22 492.2 800.4
Kansas 14 1968 26.97 641.8 1.28 2.92 1.8 1.66 1284.0 5272.0 -0.66 -1.53 -2.67 -3.7 -2.31 -0.49 -6.39 489.1 794.6
Kansas 14 1969 30.6 637.7 24.76 31.32 13.21 30.52 1363.0 5444.0 3.54 4.48 6.81 8.47 9.46 8.51 5.54 501.3 774.1
Kansas 14 1970 24.1 648.1 -0.68 14.26 -0.81 8.83 1521.0 5268.0 -3.97 -4.75 -5.02 -3.99 -2.25 -0.7 5.37 491.6 804.5
Kansas 14 1971 28.17 646.2 1.08 1.08 4.37 0.52 1339.0 5131.0 2.1 1.95 0.72 -0.72 -2.55 -3.19 -2.9 496.9 795.1
Kansas 14 1972 27.9 638.4 4.2 6.4 4.52 5.54 1298.0 5352.0 -0.08 -0.23 -0.25 1.15 0.24 -0.25 -2.64 491.5 785.4
Kansas 14 1973 40.25 647.9 54.81 54.81 27.69 53.52 1376.0 5026.0 9.77 14.32 17.44 19.48 21.41 21.22 14.93 509.8 786.1
Kansas 14 1974 24.44 652.5 39.96 39.96 0.73 32.54 1308.0 4966.0 -0.76 -0.19 -0.18 2.67 5.49 10.17 23.46 500.4 804.6
Kansas 14 1975 26.17 644.8 10.35 17.01 3.39 13.91 1360.0 5167.0 -0.13 0.46 -0.32 1.62 0.66 -1.05 6.6 494.5 794.9
Kansas 14 1976 21.0 650.4 -8.39 -8.39 -7.8 -7.98 1302.0 5063.0 -8.22 -8.46 -6.49 -8.19 -8.45 -8.77 -6.84 485.5 815.3
Kansas 14 1977 32.51 665.4 -2.78 -6.69 0.81 -5.28 1590.0 4911.0 3.41 4.15 3.12 3.07 0.03 -2.49 -7.72 514.7 816.5
Kansas 14 1978 23.82 632.4 -5.28 -5.94 -4.82 -5.53 1609.0 5812.0 -2.25 -3.33 -4.5 -3.27 -0.21 2.82 0.16 482.8 782.0
Kansas 14 1979 29.58 627.6 15.8 15.8 9.21 13.8 1298.0 5791.0 2.26 4.18 5.13 3.63 1.47 0.04 1.98 476.0 779.0
Kansas 14 1980 21.58 661.0 -9.73 -2.07 -6.69 -4.34 1908.0 5186.0 -2.53 -4.48 -5.14 -6.31 -4.75 -3.38 -2.41 506.0 816.0
Kansas 14 1981 29.94 668.1 -7.57 -23.76 -2.68 -17.68 1407.0 4631.0 0.63 3.11 2.77 1.0 -3.05 -6.71 -6.98 518.1 818.0
Kansas 14 1982 28.57 636.5 19.31 19.31 8.04 15.76 1298.0 5361.0 1.95 0.75 1.43 4.59 6.18 7.33 0.31 488.1 785.0
Kansas 14 1983 26.42 638.3 11.79 11.96 3.35 11.58 1596.0 5664.0 1.17 2.1 1.86 -1.0 0.7 1.3 6.1 502.3 774.4
Kansas 14 1984 28.92 647.7 4.37 5.08 6.67 8.0 1418.0 5148.0 2.03 1.8 3.02 3.13 2.48 1.17 1.63 501.3 794.4
Kansas 14 1985 32.91 630.5 33.46 33.46 16.75 33.16 1278.0 5609.0 6.84 9.87 11.01 10.81 7.48 7.36 5.63 487.6 773.0
Kansas 14 1986 31.4 674.5 37.81 37.81 11.9 35.6 1517.0 4549.0 2.48 3.05 4.22 6.75 7.91 9.1 11.28 525.2 823.6
Kansas 14 1987 32.22 665.6 37.2 51.11 13.22 49.33 1445.0 4631.0 5.61 6.97 7.41 13.59 16.95 18.5 19.71 520.8 809.9
Kansas 14 1988 19.84 656.8 -12.36 0.22 -10.4 -3.33 1570.0 5059.0 -5.48 -6.71 -7.73 -9.1 -8.25 -5.61 9.87 497.3 816.0
Kansas 14 1989 26.44 637.7 -15.19 -29.54 -7.61 -21.5 1141.0 5235.0 -2.97 -3.34 -2.47 -4.82 -8.58 -10.75 -11.23 480.3 795.2
Kansas 14 1990 27.93 666.1 0.01 -3.26 1.29 -0.03 1478.0 4614.0 2.58 2.52 0.83 1.82 4.3 4.03 -4.58 514.3 818.0
Kansas 14 1991 23.15 668.6 -25.68 -32.24 -12.86 -30.32 1613.0 4690.0 -2.59 -5.04 -6.62 -10.03 -10.78 -9.97 -4.13 517.4 819.4
Kansas 14 1992 33.79 649.9 19.25 9.13 15.33 15.91 1007.0 4667.0 5.99 8.06 9.04 9.12 5.03 2.89 -4.88 509.3 790.0
Kansas 14 1993 38.47 623.4 75.2 75.2 28.42 75.2 1235.0 5636.0 9.16 12.87 15.55 22.82 25.33 26.52 20.49 489.4 757.4
Kansas 14 1994 25.0 659.0 41.63 41.63 0.54 30.55 1378.0 4850.0 -2.28 -2.07 -3.06 -4.24 1.21 6.38 25.18 506.8 811.5
Kansas 14 1995 29.68 647.2 18.27 30.19 8.04 21.48 1282.0 5116.0 0.29 0.93 2.64 7.86 8.95 6.67 9.44 498.0 796.3
Kansas 14 1996 30.76 637.0 3.08 -0.13 3.96 -1.4 1259.0 5414.0 0.5 2.6 1.31 -3.03 -3.35 -0.33 4.21 485.4 788.6
Kansas 14 1997 30.29 644.0 31.59 31.59 14.0 30.28 1264.0 5154.0 3.53 2.63 4.18 5.26 7.57 8.99 6.18 501.6 786.7
Kansas 14 1998 32.31 675.9 36.62 36.62 10.63 32.27 1694.0 4575.0 4.08 7.87 8.7 8.59 8.71 9.42 13.13 535.5 816.2
Kansas 14 1999 30.26 671.9 33.65 43.6 9.82 40.07 1351.0 4428.0 3.43 3.47 5.41 12.67 16.05 16.34 18.12 520.4 823.4
Kansas 14 2000 25.48 666.6 -3.57 4.01 -3.35 -0.79 1680.0 4925.0 -1.44 -0.37 0.29 -2.23 -1.81 0.39 12.11 513.0 819.8
Kansas 14 2001 27.75 671.0 7.39 10.24 2.39 9.72 1584.0 4632.0 1.8 2.27 2.84 3.56 2.12 0.88 0.77 521.3 820.8
Kansas 14 2002 22.44 662.2 -29.36 -29.36 -11.78 -26.13 1567.0 4930.0 -3.69 -5.39 -5.97 -11.22 -11.12 -10.07 -6.39 507.8 816.5
Kansas 14 2003 25.11 659.6 -18.54 -18.54 -3.3 -10.93 1431.0 4917.0 -0.67 -2.26 -3.66 -2.41 -3.62 -6.24 -11.29 507.6 811.5
